"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2019","7.150","7.150","7.220","7.090","399.48K","-0.69%"
"07/11/2019","7.200","7.370","7.370","7.090","197.93K","-2.96%"
"07/10/2019","7.420","7.670","7.670","7.380","438.49K","-2.75%"
"07/09/2019","7.630","7.730","7.770","7.480","520.92K","-1.80%"
"07/08/2019","7.770","7.780","7.830","7.680","860.87K","0.26%"
"07/07/2019","7.750","7.730","7.830","7.540","3.05M","0.78%"
"07/04/2019","7.690","7.650","7.800","7.540","773.38K","1.99%"
"07/03/2019","7.540","7.540","7.650","7.540","2.38M","0.00%"
"07/02/2019","7.540","7.540","7.660","7.540","3.43M","-2.84%"
"06/27/2019","7.760","7.720","7.890","7.540","1.13M","1.84%"
"06/26/2019","7.620","7.510","7.720","7.510","503.48K","2.01%"
"06/25/2019","7.470","7.410","7.510","7.410","650.14K","0.81%"
"06/24/2019","7.410","7.410","7.410","7.280","110.51K","0.27%"
"06/23/2019","7.390","7.340","7.470","7.340","2.27M","0.41%"
"06/20/2019","7.360","7.380","7.380","7.310","219.88K","-0.27%"
"06/19/2019","7.380","7.360","7.510","7.090","176.85K","-1.20%"
"06/18/2019","7.470","7.420","7.470","7.350","1.81M","0.00%"
"06/17/2019","7.470","7.690","7.740","7.400","2.28M","-2.99%"
"06/16/2019","7.700","7.600","7.800","7.540","317.28K","0.52%"
"06/13/2019","7.660","7.670","7.670","7.480","1.00M","-0.26%"
"06/12/2019","7.680","7.550","7.680","7.550","58.79K","0.00%"
"06/11/2019","7.680","7.540","7.700","7.540","67.38K","-0.26%"
"06/10/2019","7.700","7.830","7.890","7.540","799.19K","-0.13%"
"06/09/2019","7.710","7.570","7.570","7.570","0.78K","0.00%"
"06/03/2019","7.710","7.670","7.960","7.540","200.96K","0.26%"
"06/02/2019","7.690","7.730","7.730","7.510","38.80K","-0.52%"
"05/30/2019","7.730","7.730","7.730","7.670","535.65K","0.00%"
"05/29/2019","7.730","7.920","7.920","7.580","1.11M","-2.40%"
"05/28/2019","7.920","7.850","7.990","7.800","296.27K","-2.22%"
"05/27/2019","8.100","7.760","8.210","7.760","108.92K","2.66%"
"05/26/2019","7.890","7.890","7.890","7.730","96.60K","0.13%"
"05/23/2019","7.880","7.640","7.920","7.640","138.18K","3.82%"
"05/22/2019","7.590","7.600","7.700","7.470","83.16K","-0.13%"
"05/21/2019","7.600","7.600","7.600","7.480","333.44K","0.40%"
"05/20/2019","7.570","7.610","7.610","7.440","2.17M","-0.39%"
"05/19/2019","7.600","7.600","7.620","7.600","45.71K","-2.69%"
"05/16/2019","7.810","7.730","7.860","7.560","50.65K","-0.76%"
"05/15/2019","7.870","7.920","7.920","7.730","599.68K","-0.51%"
"05/14/2019","7.910","7.740","7.920","7.740","597.53K","2.06%"
"05/13/2019","7.750","7.730","7.920","7.730","844.99K","0.26%"
"05/12/2019","7.730","7.620","7.740","7.620","29.83K","0.78%"
"05/09/2019","7.670","7.540","7.730","7.470","443.31K","1.19%"
"05/08/2019","7.580","7.510","7.830","7.510","316.18K","-1.04%"
"05/07/2019","7.660","7.730","7.880","7.600","194.90K","-0.78%"
"05/06/2019","7.720","7.410","7.830","7.410","245.16K","-2.77%"
"05/05/2019","7.940","7.950","7.980","7.620","1.17M","-0.38%"
"05/02/2019","7.970","8.050","8.110","7.820","202.83K","-2.57%"
"04/30/2019","8.180","8.070","8.340","7.950","439.07K","-0.61%"
"04/24/2019","8.230","8.250","8.250","8.090","297.00K","2.24%"
"04/23/2019","8.050","8.050","8.210","8.050","2.16M","-1.59%"
"04/22/2019","8.180","8.150","8.250","8.150","213.82K","0.00%"
"04/21/2019","8.180","8.190","8.190","8.070","16.30K","-0.12%"
"04/18/2019","8.190","8.050","8.250","8.050","371.82K","1.74%"
"04/17/2019","8.050","8.050","8.180","8.050","1.31M","0.63%"
"04/16/2019","8.000","7.960","8.180","7.830","295.40K","0.63%"
"04/15/2019","7.950","7.920","8.180","7.920","278.83K","-1.61%"
"04/14/2019","8.080","7.960","8.210","7.930","45.74K","0.00%"
"04/11/2019","8.080","8.030","8.090","8.000","434.04K","0.25%"
"04/10/2019","8.060","8.150","8.300","8.050","946.80K","-0.98%"
"04/09/2019","8.140","8.120","8.180","8.060","427.39K","-0.49%"
"04/08/2019","8.180","8.190","8.200","8.150","270.92K","-0.73%"
"04/07/2019","8.240","8.250","8.250","8.220","20.38K","-0.60%"
"04/04/2019","8.290","8.250","8.380","8.180","949.53K","-0.12%"
"04/03/2019","8.300","8.270","8.310","8.230","943.32K","1.47%"
"04/02/2019","8.180","8.180","8.180","8.180","255.54K","0.00%"
"04/01/2019","8.180","8.180","8.180","8.120","290.80K","0.00%"
"03/31/2019","8.180","8.180","8.250","8.120","166.75K","-0.12%"
"03/28/2019","8.190","8.090","8.250","8.090","188.00K","0.37%"
"03/27/2019","8.160","8.180","8.190","8.120","625.51K","-0.85%"
"03/26/2019","8.230","8.250","8.330","8.120","706.72K","-0.36%"
"03/25/2019","8.260","8.180","8.380","8.180","1.29M","0.49%"
"03/24/2019","8.220","8.250","8.250","8.180","513.14K","-0.48%"
"03/21/2019","8.260","8.300","8.310","8.210","212.97K","-0.24%"
"03/20/2019","8.280","8.300","8.370","8.060","236.50K","1.22%"
"03/19/2019","8.180","8.180","8.300","8.120","681.03K","-0.73%"
"03/18/2019","8.240","8.380","8.380","8.120","251.18K","-1.90%"
"03/17/2019","8.400","8.360","8.440","8.280","220.94K","0.48%"
"03/14/2019","8.360","8.300","8.480","8.090","1.20M","1.09%"
"03/13/2019","8.270","8.200","8.470","8.120","1.10M","-1.08%"
"03/12/2019","8.360","8.440","8.530","8.190","812.77K","-1.30%"
"03/11/2019","8.470","8.380","8.590","8.380","5.16M","1.56%"
"03/10/2019","8.340","8.250","8.380","8.180","211.69K","0.60%"
"03/07/2019","8.290","8.630","8.760","8.090","1.67M","1.97%"
"03/06/2019","8.130","8.320","8.380","8.020","764.59K","-2.28%"
"03/05/2019","8.320","8.440","8.470","8.180","340.14K","-2.00%"
"03/04/2019","8.490","8.230","8.700","8.190","1.44M","3.16%"
"03/03/2019","8.230","8.220","8.280","8.140","410.49K","-0.12%"
"02/28/2019","8.240","8.130","8.310","8.120","470.43K","-0.60%"
"02/27/2019","8.290","8.270","8.380","8.120","1.05M","0.24%"
"02/26/2019","8.270","8.270","8.470","8.150","527.49K","0.49%"
"02/25/2019","8.230","7.890","8.440","7.890","4.02M","3.39%"
"02/24/2019","7.960","7.920","8.040","7.800","1.63M","-0.50%"
"02/21/2019","8.000","7.960","8.210","7.860","1.93M","-0.37%"
"02/20/2019","8.030","7.710","8.470","7.090","10.38M","14.55%"
"02/19/2019","7.010","7.070","7.090","6.940","509.44K","-0.14%"
"02/18/2019","7.020","6.960","7.090","6.910","625.84K","1.30%"
"02/17/2019","6.930","6.910","7.090","6.830","1.47M","2.21%"
"02/14/2019","6.780","6.890","6.930","6.700","810.40K","-0.59%"
"02/13/2019","6.820","7.090","7.090","6.760","1.48M","-4.21%"
"02/12/2019","7.120","7.170","7.210","7.060","1.18M","-2.73%"
"02/11/2019","7.320","7.290","7.410","7.250","72.64K","-0.14%"
"02/10/2019","7.330","7.300","7.410","7.280","131.93K","-1.61%"
"02/07/2019","7.450","7.380","7.470","7.250","1.30M","2.48%"
"02/06/2019","7.270","7.410","7.420","7.220","349.85K","-1.49%"
"02/05/2019","7.380","7.270","7.510","7.160","4.84M","2.79%"
