"Date","Price","Open","High","Low","Vol.","Change %"
"11/20/2022","29.16","28.97","29.49","28.35","4.44M","2.28%"
"11/17/2022","28.51","28.80","29.00","28.45","306.16K","-0.73%"
"11/16/2022","28.72","28.80","28.92","28.46","137.24K","0.95%"
"11/15/2022","28.45","28.44","28.80","27.97","311.91K","1.61%"
"11/14/2022","28.00","29.84","29.84","27.95","355.66K","-0.99%"
"11/13/2022","28.28","27.00","29.90","26.52","457.94K","4.74%"
"11/10/2022","27.00","26.40","27.10","26.00","322.56K","3.85%"
"11/09/2022","26.00","26.00","26.24","25.70","440.81K","0.27%"
"11/08/2022","25.93","26.28","26.80","25.75","388.44K","-2.45%"
"11/07/2022","26.58","26.40","26.70","25.88","240.48K","2.70%"
"11/06/2022","25.88","27.00","27.00","25.20","156.27K","-4.15%"
"11/03/2022","27.00","26.00","27.00","25.60","104.99K","3.85%"
"11/02/2022","26.00","26.22","27.19","26.00","141.05K","-3.35%"
"11/01/2022","26.90","26.80","27.00","26.13","843.08K","1.17%"
"10/31/2022","26.59","26.80","27.00","25.70","326.51K","-1.15%"
"10/30/2022","26.90","27.00","27.00","25.00","547.10K","4.38%"
"10/27/2022","25.77","23.30","27.00","23.30","1.21M","9.71%"
"10/26/2022","23.49","23.15","23.55","23.15","1.09M","1.51%"
"10/25/2022","23.14","23.27","23.27","22.82","86.71K","0.00%"
"10/24/2022","23.14","22.85","23.15","22.23","117.09K","3.07%"
"10/23/2022","22.45","23.25","23.70","22.00","337.35K","-3.73%"
"10/20/2022","23.32","23.30","23.50","23.05","173.70K","0.43%"
"10/19/2022","23.22","23.24","23.25","22.92","448.13K","1.13%"
"10/18/2022","22.96","23.25","23.25","22.80","202.36K","-0.56%"
"10/17/2022","23.09","23.25","23.25","23.00","954.25K","0.39%"
"10/16/2022","23.00","23.09","23.44","23.00","579.78K","0.22%"
"10/13/2022","22.95","23.10","23.10","22.50","79.35K","-0.22%"
"10/12/2022","23.00","23.00","23.00","22.01","210.64K","-0.04%"
"10/11/2022","23.01","23.25","23.25","23.00","71.18K","0.00%"
"10/10/2022","23.01","23.39","23.39","23.00","873.44K","-0.82%"
"10/09/2022","23.20","23.05","23.40","23.00","5.98K","0.00%"
"10/05/2022","23.20","23.20","23.44","23.20","127.93K","0.00%"
"10/04/2022","23.20","23.00","23.30","23.00","664.91K","0.83%"
"10/03/2022","23.01","23.47","23.47","22.90","138.38K","0.48%"
"10/02/2022","22.90","23.38","23.38","22.42","1.11M","-2.14%"
"09/29/2022","23.40","23.00","23.51","23.00","531.92K","1.74%"
"09/28/2022","23.00","23.39","23.50","22.90","37.60K","-0.04%"
"09/27/2022","23.01","23.00","23.01","23.00","13.94K","-0.99%"
"09/26/2022","23.24","22.30","23.70","22.30","834.37K","4.22%"
"09/25/2022","22.30","21.61","22.37","21.50","84.54K","2.95%"
"09/22/2022","21.66","21.61","21.96","21.61","75.07K","0.23%"
"09/21/2022","21.61","21.50","21.90","21.30","171.43K","0.61%"
"09/20/2022","21.48","21.88","22.00","20.75","379.83K","0.61%"
"09/19/2022","21.35","21.80","21.80","20.30","468.31K","-0.51%"
"09/18/2022","21.46","22.66","22.66","21.35","2.53M","-1.33%"
"09/15/2022","21.75","22.97","22.97","21.75","768.66K","-4.98%"
"09/14/2022","22.89","23.11","23.11","22.30","3.64M","-2.60%"
"09/13/2022","23.50","23.51","23.53","23.40","366.24K","-2.08%"
"09/12/2022","24.00","23.60","24.00","23.20","867.16K","1.78%"
"09/11/2022","23.58","23.97","24.10","23.51","75.12K","-1.67%"
"09/08/2022","23.98","23.98","23.98","23.51","12.36K","0.00%"
"09/07/2022","23.98","24.00","24.00","23.57","12.15K","0.00%"
"09/06/2022","23.98","24.00","24.20","23.54","82.13K","1.22%"
"09/05/2022","23.69","24.34","24.34","23.65","2.28M","-1.41%"
"09/04/2022","24.03","24.00","24.34","23.90","168.82K","0.75%"
"09/01/2022","23.85","23.78","23.98","23.51","109.98K","-2.01%"
